내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=694190,지니의 세포들,이동건,9.97,"본 컨텐츠는 KT 인공지능TV 기가지니의 브랜드 웹툰입니다.

헤어진 여자친구가 선물해줬다는 이유로 분리수거 위기에 놓인 기가지니!

기영의 새로운 사랑을 위해 애쓰는 인공지능TV 기가지니와 이별의 아픔에서 못벗어나고 있는 기영의 이야기.",#로맨스#완결무료#완결로맨스,15810,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/694190/1/optimized_thumbnail_202x120_fc47c957-461d-4ae6-bb07-1e8f7a7799de.jpg
/webtoon/list?titleId=692108,안동 간고디,허영만,9.86,"본 콘텐츠는 경북문화콘텐츠진흥원이 지역특화 콘텐츠 개발지원을 받은 브랜드웹툰입니다.

허영만 작가가 지은 이 만화는 한 시골장터 할머니의 간고등어 좌판에 서려있는 애틋하면서도 가슴뭉클한 우리 아이들의 이야기입니다.",#드라마#완결무료#완결드라마,6087,전체연령가,총 12화,https://image-comic.pstatic.net/webtoon/692108/1/thumbnail_202x120_0a5eac23-cfb4-4147-89e0-28a9c5c34ef6.jpg
/webtoon/list?titleId=679545,블랙수트,박세준 / 차용운,9.68,"발을 들이지 말아야 할 곳에서
만나야 할 한 사람을 만나다.",#드라마#완결드라마,77027,12세 이용가,총 44화,https://image-comic.pstatic.net/webtoon/679545/1/inst_thumbnail_20160614140746.jpg
/webtoon/list?titleId=626949,바로잡는 순애보,이채영,9.94,"사람이 되고 싶은 반달가슴곰 순애와 호랑이 비타,
 
그리고 평범하지만 특별한 소년 바로의 좌충우돌 성장기

2013 대학만화 최강자전 최우수상 수상작!",#판타지#최강자전#2013 최강자전#완결무료#완결판타지,99013,전체연령가,총 135화,https://image-comic.pstatic.net/webtoon/626949/1/inst_thumbnail_20140620122040.jpg
/webtoon/list?titleId=612769,언터처블,맛스타,9.97,"만져야 사는 여자와 만질 수 없는 남자의
아슬아슬 로맨스!",#로맨스#완결로맨스,568424,전체연령가,총 145화,https://image-comic.pstatic.net/webtoon/612769/1/inst_thumbnail_20140212190216.jpg
/webtoon/list?titleId=675516,참치와 돌고래,이힝,9.97,"모솔에 금사빠인 현호
수영장 그남자에게 또 금세 사랑에 빠지다! 
과연 현호의 이번 사랑은 이루어 질 수 있을까?",#드라마#드라마&영화 원작웹툰#완결드라마,116916,전체연령가,총 55화,https://image-comic.pstatic.net/webtoon/675516/1/inst_thumbnail_20160309111529.jpg
/webtoon/list?titleId=690502,2017 사이다를 부탁해!,네이버웹툰 작가,9.78,"고구마 10000개를 삼킨 것 같은 실제 사연을
독자들로부터 직접 받아서 
네이버 웹툰 작가들이 새롭게 들려드립니다!",#일상#완결무료#완결일상,111788,전체연령가,총 40화,https://image-comic.pstatic.net/webtoon/690502/1/inst_thumbnail_20170109180705.jpg
/webtoon/list?titleId=677740,투명한 동거,정서,9.91,"닿을 듯 닿지 않는
인간과 유령의 아슬아슬한 동거",#로맨스#최강자전#2015 최강자전#인외존재#완결로맨스,345756,15세 이용가,총 48화,https://image-comic.pstatic.net/webtoon/677740/1/inst_thumbnail_20160418163443.jpg
/webtoon/list?titleId=691781,에코히어로,판다독,9.84,본 콘텐츠는 한국환경산업기술원의 브랜드 웹툰으로 판다독 작가가 전하는 친환경 소비생활 실천 캠페인입니다.,#일상#완결무료#완결일상,4335,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/691781/1/thumbnail_202x120_5f58b446-c1c4-433b-9e71-9b963f2e74a1.jpg
/webtoon/list?titleId=597481,찌질의 역사,김풍 / 심윤수,9.89,"스무살 소년들이 남자로 진화한다
평생을 철들지 못하는 우리들의 찌질한 이야기",#드라마#하이퍼리얼리즘#레트로#완결드라마,285247,15세 이용가,총 93화,https://image-comic.pstatic.net/webtoon/597481/1/inst_thumbnail_20131107183739.jpg
/webtoon/list?titleId=597473,원 뿔러스 원,청보리,9.97,"같은 장애를 가진 두 소년이 살아가는 세상.
 
그리고 특정 장애인만을 노리는 범죄자.
 
장애를 주제로 한 학원 스릴러.",#판타지#완결판타지,151439,15세 이용가,총 160화,https://image-comic.pstatic.net/webtoon/597473/1/inst_thumbnail_20131206192343.jpg
/webtoon/list?titleId=690596,청년창업 기프트카툰,"조석, 자까",9.96,"본 컨텐츠는 현대자동차그룹의 기프트카 시즌7 브랜드 웹툰으로
 
조석작가와 자까작가가 전하는 ‘청년창업 기프트카툰’입니다.
 
기프트카 캠페인은 창업을 꿈꾸는 분들께 차량, 교육 등을 지원하는 현대자동차그룹의 사회공헌활동입니다.",#일상#완결무료#완결일상,15147,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/690596/1/inst_thumbnail_20170105172517.jpg
/webtoon/list?titleId=690598,평범한 전학생들,"영파카, 정하",9.19,"본 컨텐츠는 엘소드슬래시의 브랜드 웹툰으로 정하 작가가 전하는 이야기입니다.

이번엔 미라클! 용사님과 엘소드 3인방이 만났다!

마법학교로 간 엘소드, 레나, 아이샤 그들의 운명은?",#개그#완결무료#완결개그,7857,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/690598/1/inst_thumbnail_20170104172538.jpg
/webtoon/list?titleId=675830,MZ,최훈 / 청설모,9.94,"과거가 없는 요원과 과거가 수상한 해커.
이제 적도 아군도 없는 싸움이 펼쳐진다.",#액션#느와르#완결액션,83202,15세 이용가,총 50화,https://image-comic.pstatic.net/webtoon/675830/1/inst_thumbnail_20160311164756.jpg
/webtoon/list?titleId=640110,숲 속의 미마,후은,9.98,"전대미문의 이상한 마법사 하지만 자칭 완벽한 마법사!
영혼이 자유로운 어떤 마법사 이야기",#판타지#완결판타지,128351,전체연령가,총 114화,https://image-comic.pstatic.net/webtoon/640110/1/inst_thumbnail_20141107161152.jpg
/webtoon/list?titleId=630386,인챈트-나람이야기,자유,9.95,"어느 날, 우리 집에 있는 이상한 그릇이 말을 걸어왔다!",#판타지#완결판타지,77931,전체연령가,총 134화,https://image-comic.pstatic.net/webtoon/630386/1/inst_thumbnail_20140718185138.jpg
/webtoon/list?titleId=629056,윈터우즈,cosmos / 반지,9.98,"살아있는 사람이 되고 싶은 윈터,
베스트셀러 동화 작가가 되고 싶은 제인
두 사람의 알록달록 동화같은 이야기",#로맨스#로판#완결로맨스,384074,전체연령가,총 130화,https://image-comic.pstatic.net/webtoon/629056/1/inst_thumbnail_20140711115152.jpg
/webtoon/list?titleId=675822,대작,범우,9.93,천재 신인작가와 그를 쫓는 이들의 숨막히는 이야기,#스릴러#완결스릴러,54275,전체연령가,총 46화,https://image-comic.pstatic.net/webtoon/675822/1/inst_thumbnail_20160315113756.jpg
/webtoon/list?titleId=689182,물범이의 히든카드!,판다독,9.84,"본 콘텐츠는 환경부와 한국환경산업기술원의 브랜드 웹툰으로

판다독 작가가 전하는 그린카드 및 저탄소 친환경 소비생활 실천 캠페인입니다.",#일상#완결무료#완결일상,5913,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/689182/1/inst_thumbnail_20161201120042.jpg
/webtoon/list?titleId=689012,미스터 나이팅게일,재아 / 김재한,9.94,"본 콘텐츠는 재아/김재한 작가가 보건복지부와 함께 올바른 응급실 문화를 알리는 브랜드 웹툰입니다.

의욕 제로! 금수저 인턴과 의욕 과다! 근육맨 수간호사가 만났다.

응급실에서 펼쳐지는 달콤살벌 브로맨스 스토리, ‘미스터 나이팅게일’",#드라마#완결무료#완결드라마,32489,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/689012/1/optimized_inst_thumbnail_20161130101859.jpg
/webtoon/list?titleId=557675,하나(HANA),와난,9.93,"유전자조작 쥐로 알려져 있는 아이 HANA(하나),
하나가 연구실에서 탈출하면서 일어나는 이야기들.
<어서오세요.305호에> 와난 작가 신작!",#드라마#완결드라마,160334,전체연령가,총 192화,https://image-comic.pstatic.net/webtoon/557675/1/inst_thumbnail_20130514182718.jpg
/webtoon/list?titleId=686879,"꿈꾸는 소녀, 소년",한경찰,9.97,"본 컨텐츠는 세종특별자치시교육청 브랜드 웹툰으로

꿈많은 중학생의 일상을 특별한 시선으로 바라보고 전하는
 
한경찰 작가의 본격 꿈끼 탐색툰입니다",#드라마#완결무료#완결드라마,55769,전체연령가,총 12화,https://image-comic.pstatic.net/webtoon/686879/1/inst_thumbnail_20161024190127.jpg
/webtoon/list?titleId=674209,스퍼맨 시즌1,하일권,9.94,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=686885,2016 루키 단편선,네이버웹툰 작가,9.93,"전설 이현세, 이두호 작가가 직접 프로듀싱한 신인 작가 단편선
그 여섯번째 시즌!",#드라마#완결무료#완결드라마,29613,전체연령가,총 13화,https://image-comic.pstatic.net/webtoon/686885/1/inst_thumbnail_20161014180658.jpg
/webtoon/list?titleId=657522,악의는 없다,환쟁이,9.48,"시골 마을, 한 남자가 죽었다.
그 죽음의 진실을 파헤치려는 이와 덮으려는 자의 싸움.",#스릴러#완결스릴러,163748,15세 이용가,총 61화,https://image-comic.pstatic.net/webtoon/657522/1/inst_thumbnail_20150625161052.jpg
/webtoon/list?titleId=686880,아고믹 라이프,워니 / 메밀,9.62,"본 컨텐츠는 한국원자력문화재단의 브랜드 웹툰으로 메밀, 워니가 전하는 ‘아고믹라이프'입니다.
 
원자력으로 움직이는 인공지능 인형 아곰이와 여중생 지원이가 펼치는 소소하고 재밌는 이야기를 지금 만나보세요~

아곰!아곰!",#일상#완결무료#완결일상,6651,전체연령가,총 12화,https://image-comic.pstatic.net/webtoon/686880/1/inst_thumbnail_20161014182213.jpg
/webtoon/list?titleId=651675,우바우,잇선,9.97,"우리가 바라는 우리.
시궁창 같은 삶이라도 바라는 건 많아.",#일상#완결무료#완결일상,79535,12세 이용가,총 176화,https://image-comic.pstatic.net/webtoon/651675/1/inst_thumbnail_20150411203542.jpg
/webtoon/list?titleId=687130,밀가루침공,조석,9.94,"본 컨텐츠는 쿠키런의 신작, 쿠키런: 오븐브레이크의 브랜드 웹툰입니다.

아름다운 지구를 침공하려는 악당, 공주맛 쿠키!

그들과 조석 일행들의 치열한 사투(?)가 시작된다!",#개그#완결무료#완결개그,13607,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687130/1/inst_thumbnail_20161027170603.jpg
/webtoon/list?titleId=687128,속편한 신입사원,곽백수,9.94,"본 컨텐츠는 대원제약의 브랜드 웹툰으로 곽백수 작가가 전하는 ‘속편한 신입사원’ 입니다.

가우스게임즈의 신입사원 위장병.
 
나날이 속 편할날 없는 그에게 신의한수가 되어줄 트리겔의 활약을 기대해보세요.",#개그#완결무료#완결개그,4972,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687128/1/inst_thumbnail_20161026180055.jpg
/webtoon/list?titleId=687129,쿠키의 신,하일권,9.89,"본 컨텐츠는 쿠키런의 신작, 쿠키런: 오븐브레이크의 브랜드 웹툰입니다.

목욕의 신 허세가 쿠키의 신이 되기 위해 돌아왔다!

금자탕의 꽃미남 때밀이들과 허세가 펼치는 색다른 대회!",#드라마#완결무료#완결드라마,15083,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687129/1/inst_thumbnail_20161026180419.jpg
/webtoon/list?titleId=687127,본격 말년런 만화,이말년,9.92,"본 컨텐츠는 쿠키런의 신작, 쿠키런: 오븐브레이크의 브랜드 웹툰입니다.

쿠키런 게임 중독자 이말년이 진짜 쿠키런 게임 속 세상으로 넘어갔다!

쿠키가 되어버린 이말년, 그의 쿠키랜드의 탈출을 위한 험난한 모험!",#개그#완결무료#완결개그,12149,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687127/1/inst_thumbnail_20161025115317.jpg
/webtoon/list?titleId=687126,쿠키히어로,순끼,9.96,"본 컨텐츠는 쿠키런의 신작, 쿠키런: 오븐브레이크의 브랜드 웹툰입니다.

마녀의 오븐에서 탈출한 쿠키들이 문명 발전을 위해 세운 쿠키 대학교

이 곳에 입학한 꽃미남 신입생, 히어로맛 쿠키! 지금부터 그의 활약이 시작된다!",#일상#히어로#완결무료#완결일상,24934,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687126/1/inst_thumbnail_20161024151524.jpg
/webtoon/list?titleId=687125,구운세상,기안84,9.78,"본 컨텐츠는 쿠키런의 신작, 쿠키런: 오븐브레이크의 브랜드 웹툰입니다.

어느 날, 그가 알던 모든 것이 사라졌다!

최고의 제빵사를 꿈꾸던 평범한 고등학생에게 갑작스럽게 다가온 사건",#드라마#완결무료#완결드라마,27062,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/687125/1/inst_thumbnail_20161021181328.jpg
/webtoon/list?titleId=679547,심연의 하늘 시즌4,윤인완 / 김선희,7.05,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=686697,풍요로운 생활의 발견,김양수,9.84,"본 컨텐츠는 피델리티자산운용의 브랜드웹툰으로 ‘김양수 작가’가 전하는 ‘풍요로운 생활의 발견’입니다
노후 준비도 이젠 글로벌하게!
노후를 풍요롭게 만드는 솔루션을 만나보세요.",#일상#완결무료#완결일상,2573,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/686697/1/inst_thumbnail_20161014164105.jpg
/webtoon/list?titleId=597466,매지컬 고삼즈,seri / 비완,9.96,"수능이 코앞인데 사랑과 평화를 지키라고?
고3에 마법소녀가 된 한여름과 그녀를 둘러싼 이야기",#판타지#완결판타지,164877,12세 이용가,총 147화,https://image-comic.pstatic.net/webtoon/597466/1/inst_thumbnail_20131106141241.jpg
/webtoon/list?titleId=680193,한국만화거장전 : 만화보물섬,한국만화가협회,9.88,"만화잡지 <보물섬>, 기억나나요? 

한국만화의 잡지시대를 풍미했던 거장들의 단편을 웹툰으로 만나세요.",#드라마#완결무료#완결드라마,14961,전체연령가,총 24화,https://image-comic.pstatic.net/webtoon/680193/1/inst_thumbnail_20160613181832.jpg
/webtoon/list?titleId=686019,나의 인생샷을 찾아서,이동건,9.95,"본 컨텐츠는 에어비앤비의 브랜드 웹툰으로 이동건 작가가 전하는 ‘”나의 인생샷을 찾아서” 입니다.

소셜미디어 좋아요 받는게 세상에서 가장 좋은 조아영!

모두가 부러워할 ‘인생샷’ 찍으러 떠난 여행에서 새로운 ‘인생샷’을 만나다.",#드라마#완결무료#완결드라마,21401,전체연령가,총 10화,https://image-comic.pstatic.net/webtoon/686019/1/inst_thumbnail_20160923213319.jpg
/webtoon/list?titleId=686549,특근,허일,9.95,"신개념 추격액션의 서막! 

본 컨텐츠는 웹무비 <특근>의 브랜드 웹툰입니다.",#액션#완결무료#완결액션,14634,12세 이용가,총 8화,https://image-comic.pstatic.net/webtoon/686549/1/inst_thumbnail_20161006115429.jpg
/webtoon/list?titleId=686342,잡지마 위기종,신태훈 / 나승훈,9.96,"멸종위기 야생동물을 구하라!

환경부 브랜드 웹툰",#일상#완결무료#완결일상,15937,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/686342/1/inst_thumbnail_20160930173802.jpg
/webtoon/list?titleId=670147,레코닝,이혜,9.97,내가 살려면 또 다른 내가 죽어야 한다!,#판타지#완결판타지,123625,12세 이용가,총 46화,https://image-comic.pstatic.net/webtoon/670147/1/inst_thumbnail_20160107132833.jpg
/webtoon/list?titleId=686029,에티오피아에서 그렸낢,서나래,9.97,"본 컨텐츠는 초록우산 어린이재단의 브랜드웹툰으로 
서나래 작가가 전하는 해외아동지원 캠페인입니다.",#일상#완결무료#완결일상,26514,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/686029/1/inst_thumbnail_20160927145450.jpg
